stem,status,shape_match,original_path,reconstruction_path,original_shape,reconstruction_shape,mse,rmse,mae,max_abs_diff,p95_abs_diff,psnr_db,ssim,pixel_equal_ratio
Places365_val_00000208,ok,True,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_20260714_001150\reference_line_current\Places365_val_00000208.png,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_20260714_001150\reconstructions\Places365_val_00000208_recon.png,256x256x3,256x256x3,13.846516609191895,3.7210907821755566,2.799957275390625,26.0,8.0,36.71739829899305,0.9962128817448618,0.0030364990234375
